id,productId,variantName,description,size,concentration,packaging,retailPrice,wholesalePrice,costPrice,initialStock,minStockLevel,isDeleted,createdAt,updatedAt,benefits,ingredients,usage
66c81857-90b6-4bde-9d93-5bb4f6cfbbcd,c0b8002d-795d-4cc4-a554-c614bbea5ea8,Neem (Pure) Oil - 100ml - PLASTIC_BOTTLE - 100%,Traditional botanical oil with potent properties for targeted skin treatments.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Anti-inflammatory properties"",""Supports acne-prone skin"",""Scalp health"",""Natural healing""]","[""Azadirachta indica Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
5e5d522e-dacd-4416-864b-8ed718f4b3ba,c68d3ba6-b044-42da-b037-94b4d5928b09,Canola Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Brassica napus Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
0ee06eeb-5f03-4c08-85cc-1416a3c3d359,76427b30-56a9-4d3e-be5d-0fbce3ead355,Olive Oil - 100ml - PLASTIC_BOTTLE - 100%,Classic carrier oil rich in antioxidants for nourishing skincare applications.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Rich in antioxidants"",""Lightweight moisturizer"",""Protects skin barrier"",""Suitable for all skin types""]","[""Olea europaea Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
0e0fe776-c27c-4e66-9b7a-48de40025a19,96f71881-2081-4945-9c4c-d8b1fa0c6bf6,Castor Oil - 100ml - PLASTIC_BOTTLE - 100%,Rich emollient carrier oil excellent for hair care and skin conditioning.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Promotes hair growth"",""Conditions scalp"",""Prevents hair fall"",""Adds natural shine""]","[""Ricinus communis Oil""]",Massage into scalp and hair. Leave for 30 minutes or overnight. Wash with mild shampoo.
8c2447d7-2d82-4394-836f-3d4953adee94,5c7e1a8c-5bce-44e6-93ba-26382f0f6ca0,Onion Seed oil Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Allium cepa Seed Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
21c03ae8-d55e-4691-9082-612426af38a7,f553eb5a-bc55-4c12-aa9e-e990985a016a,Onion oil Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Allium cepa Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
4c8c500e-6884-4650-80f9-4c1f12bbeab4,07578657-07ea-4e32-b5cd-ded89f2a0523,Chaulmoogra Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Hydnocarpus wightianus Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
b958e4ae-1a81-4170-af10-50a38417b42d,bd2f2630-9abb-4440-83f6-7324df4ac88f,Peanut/Groundnut Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Arachis hypogaea Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
057e4f63-8366-4f93-86c4-a6606a20d253,0c2e8589-9b68-4972-975e-6b0b4db4aeb4,Coconut (Filtered) Oil - 100ml - PLASTIC_BOTTLE - 100%,Versatile carrier oil with moisturizing and nourishing properties for diverse applications.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Deep moisturization"",""Nourishes dry skin"",""Strengthens hair"",""Gentle on sensitive skin""]","[""Cocos nucifera Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
3e7c6d9a-d65f-4312-929d-4ed1cf456ac3,9e0839c4-6e49-41f9-b2ab-8dd7d865b9e9,Pomegranate Seed Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Punica granatum Seed Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
cb793e5f-7c43-4034-bf7e-9e75a9fc8404,9befa603-c2f2-418e-b7b4-537f22fe3192,Coconut (Fractionated) Oil - 100ml - PLASTIC_BOTTLE - 100%,Versatile carrier oil with moisturizing and nourishing properties for diverse applications.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Deep moisturization"",""Nourishes dry skin"",""Strengthens hair"",""Gentle on sensitive skin""]","[""Cocos nucifera Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
db969baf-c3a6-4edc-ac8e-1e8b45e1a05b,b2ccd029-05b8-4f44-8fee-c47c9baec48b,Rice Bran Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Oryza sativa Bran Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
643d8bb5-e4d5-4b78-b163-ab1caaf9209f,125dd1ec-22ff-41be-aaad-1d81d56af1ce,Coconut (Refined) Oil - 100ml - PLASTIC_BOTTLE - 100%,Versatile carrier oil with moisturizing and nourishing properties for diverse applications.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Deep moisturization"",""Nourishes dry skin"",""Strengthens hair"",""Gentle on sensitive skin""]","[""Cocos nucifera Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
8a3a44b1-4350-4563-a4f7-246d7945ee06,08ba7adc-91f5-4967-be15-6e3ad1f6641b,Seabuckthorn Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Natural moisturization"",""Carrier for essential oils"",""Skin nourishment"",""Hair conditioning""]","[""Hippophae rhamnoides Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
4d95c746-759c-4ff2-a634-fe42f969e73e,d3b3eb41-8895-4468-8f66-354fde355e61,Coconut (Virgin) Oil - 100ml - PLASTIC_BOTTLE - 100%,Versatile carrier oil with moisturizing and nourishing properties for diverse applications.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Deep moisturization"",""Nourishes dry skin"",""Strengthens hair"",""Gentle on sensitive skin""]","[""Cocos nucifera Oil""]",Apply directly to skin or hair. Massage gently until absorbed. Use as carrier oil for essential oils.
9402b721-7fe4-4e19-8e39-415d3cc145a6,3cf98d61-42e4-4fa6-8767-8aac16e579cf,Sesame Oil - 100ml - PLASTIC_BOTTLE - 100%,Cold-pressed or solvent-extracted carrier oil for skincare and formulations.,100ml,100%,PLASTIC_BOTTLE,200.00,170.00,140.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Promotes hair growth"",""Conditions scalp"",""Prevents hair fall"",""Adds natural shine""]","[""Sesamum indicum Oil""]",Massage into scalp and hair. Leave for 30 minutes or overnight. Wash with mild shampoo.
1f240a7a-ce33-45ea-a325-feafe082a199,80394a70-3819-497b-ab73-5009a6ecdf90,Ginseng Extract - 50g - JAR - 100%,High-potency plant extract known for energizing and revitalizing skincare benefits.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Anti-aging benefits"",""Boosts collagen production"",""Improves skin elasticity"",""Reduces wrinkles""]","[""Panax Ginseng Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
115536fb-19d4-4971-b2ea-32ad81f4af9f,e7466ee7-3259-4d7d-ae61-e030ee663ff4,Neem Extract - 50g - JAR - 100%,Traditional extract with potent purifying and clarifying properties.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Anti-inflammatory action"",""Clears blemishes"",""Purifies skin"",""Natural antibacterial""]","[""Azadirachta Indica Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
011829d8-07a8-4a6b-9d1a-244184c17a84,ceba6c09-28ca-4efe-bacb-bd0ed5e866ad,Aloe vera Extract - 50g - JAR - 100%,Soothing botanical extract with hydrating and healing properties.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Soothes sunburn"",""Hydrates intensely"",""Heals minor wounds"",""Calms irritation""]","[""Aloe Barbadensis Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
7fbabcdf-06bc-4166-a55c-ce816760f630,7c0d6f9e-58e8-4b5c-b8be-38706a18fb01,Gokhru Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Tribulus Terrestris Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
aab1dea9-cc36-4520-9c81-f52bcb2ea306,e234dc2d-1ab8-4de6-a5e4-b6c5785b651c,Nettle leaf Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Urtica Dioica L. Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
f2b49fa0-8376-4542-9ba8-91074d95c269,a2f3feb5-7ef8-47cb-9d3e-e422c912e43f,Amla Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Phyllanthus Emblica Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
81a9934a-fef0-4f9b-84c7-9c3c40490163,7be09fa3-aaa3-417b-a56d-70ad9818bcac,Gotu Kola Extract - 50g - JAR - 100%,Botanical extract with powerful skin-repairing and healing properties.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Anti-aging benefits"",""Boosts collagen production"",""Improves skin elasticity"",""Reduces wrinkles""]","[""Centella Asiatica Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
e7750246-0343-499d-8e4e-a9bb37786420,5a56dba5-200d-4f63-9c72-d723cf862050,Nirgundi Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Vitex Negundo Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
9089bfc9-45fb-464e-976f-48529561ca9c,c6cad4c0-1520-4322-b767-c953d547e622,Arjun Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Terminalia Arjuna Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
10764a2a-306b-4653-a57f-79642b6d22a8,72971c66-534a-4119-b16c-bcbecc9ee49c,Hadjod Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Cissus Quadrangularis Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
adbdfd97-0ad2-455e-b37f-fb4772d5c64d,21cf3596-ef30-4687-bfb1-d52c61262033,Papaya Leaf Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Carica Papaya Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
1f51a981-e86d-4915-a913-26d82750f5ea,96dba33e-b99d-4fcb-993f-b6c12bcf5652,Arnica Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Arnica Montana L Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
0b5a8024-2b19-45ce-9f4c-6517f55d2e50,33c6bac3-a8d9-418f-a80c-1f56a371f698,Heena Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Lawsonia Inermis Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
024c8726-58b4-47af-a6f0-d8c2de9509bc,e0421dd4-0725-4625-8b40-2a6362154c68,Reetha Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Sapindus Mukorossi Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
5e957a92-2683-4230-8b9d-1f885a3db41d,3f96ae5c-17e9-4b35-9484-0e5b5a6ed9ac,Ashok bark Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Saraca Asoca Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
1a3ca006-18db-4a45-ad26-3db3f513b08e,e3c23299-0f86-4e30-b05a-61fa48d7ca33,Indigo Leaf Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Indigofera Tinctoria Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
0ea437fb-1d53-4b5d-b39d-d6380c082876,c3dedfb0-98b2-4d74-9107-17d716246807,Reishi Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Ganoderma Lucidum Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
828396e7-0443-4b07-872b-6401b07d3ce2,2cd2b524-697e-4c8c-8fe7-d2b1d43603ea,Ashwagandha Extract - 50g - JAR - 100%,Adaptogenic extract for stress-relief and skin rejuvenation.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Adaptogenic benefits"",""Reduces stress effects on skin"",""Balances skin"",""Natural wellness support""]","[""Withania Somnifera Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
a76dfa7b-acbd-409f-808e-4d704112a70f,cdcb3dc2-c21b-4376-a89b-0c43f0c2ffe6,Kalmegh Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Andrographis Paniculata Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
86e08531-ccd2-4f40-b4b7-21788c25756b,94c14125-9f7e-4573-af7e-c4eacf681ec7,Saw Palmetto Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Promotes hair growth"",""Reduces hair fall"",""Strengthens hair follicles"",""Conditions scalp""]","[""Serenoa Repens Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
8193774b-35cd-4cd5-8bfa-05de1c7cd061,cd7c922d-ce2c-47df-9f8b-04060bc24336,Babool Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Vachellia Nilotica Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
1dc78452-50a1-4b7c-a1b0-ad7a1bd49630,36403d56-8ec0-4e22-83c2-a4fa83e3e7fd,Kaunch Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Mucuna Pruriens Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
e5f66c33-31e8-4219-96a0-898072878ed0,cfcc8549-a774-4ff2-a8cc-ba9bd302d1a2,Shallaki Guggal Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Boswellia Serrata Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
eb275359-fc0e-461e-a34f-cb97175829c5,2eefda29-61d6-4786-8625-8b5a99ba76fc,Bamboo Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Bambusa Vulgaris Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
66995286-c702-4556-b000-2adf2de90d58,f34eaa4e-e4ed-4f2a-b998-4aa933f6084f,Kokum Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Garcinia Indica Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
b3a04430-7618-4157-bcd6-fe774e196bd0,9ec1674c-22f5-4910-8f66-633553cedbf6,Shatavari Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Asparagus Racemosus Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
c8d28594-133c-4ff2-8dca-82131ccac27f,d7fc9919-777d-4c10-a263-e23edf164beb,Bhringraj Extract - 50g - JAR - 100%,Traditional Ayurvedic extract for hair growth and scalp health.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Promotes hair growth"",""Reduces hair fall"",""Strengthens hair follicles"",""Conditions scalp""]","[""Eclipta Alba Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
ca282374-5067-43e4-8e61-94f36a3b2a8d,1dec12f6-3067-4eab-85ae-24c3efe33332,Maidenhair Tree Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Ginkgo Biloba Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
158ac22c-197f-4127-a6a4-5a22353041b0,47a856b0-a040-4da9-8ba2-182bdf979854,Shikakai Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Acacia Concinna Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
163d4ec6-8595-408a-b178-689558f4180d,14bf89d9-5720-4f14-8e7d-a82ab2beaf13,Bhui Amla Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Phyllanthus Niruri Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
cf91e988-198b-4310-95ad-66ed41d24014,4ed95199-828d-4588-a5e1-d7585a10f5ed,Makoy Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Solanum Nigrum Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
c034d235-b187-4e79-aa6b-4a4c9dd1d91f,87a66969-b224-46c9-bd26-e3aaf64c0be8,Spirulina Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Powerful antioxidant"",""Protects against free radicals"",""Brightens skin tone"",""Anti-aging support""]","[""Arthrospira Platensis Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
0d723fb3-e281-4d9e-9a71-29ffaba32950,ed477179-1518-4002-8946-b33abc6540cd,Brahmi Extract - 50g - JAR - 100%,Traditional Ayurvedic extract for hair growth and scalp health.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Promotes hair growth"",""Reduces hair fall"",""Strengthens hair follicles"",""Conditions scalp""]","[""Bacopa Monnieri Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
fac39988-cebc-4dea-88cc-827389584bdf,68dba8e3-fb0c-435f-8b96-d5374f3305ec,Manjistha Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Rubia Cordifolia Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
1ab09d82-455a-4c38-a93f-59161056898a,6c16292d-ec8e-431d-9b02-fa5febe1d85c,Stevia Extract - 50g - JAR - 100%,High-potency botanical extract with concentrated active compounds.,50g,100%,JAR,180.00,153.00,126.00,10,5,false,2025-12-09 19:00:14.388,2025-12-09 19:00:14.388,"[""Concentrated active compounds"",""Targeted skincare benefits"",""Natural botanical power"",""Formulation enhancer""]","[""Stevia Rebaudiana Extract""]","Add to formulations at 1-5% concentration. Mix well before use. Suitable for creams, serums, and lotions."
